adname,cityname,location,name,type
海淀区,北京市,116.321367#40.047903,中铁快运(西三旗营业部),生活服务;物流速递;物流速递
海淀区,北京市,116.305559#40.040145,福道大厦,商务住宅;楼宇;商务写字楼
海淀区,北京市,116.334262#40.030105,海尔洗衣机(厂家售后官网),生活服务;生活服务场所;生活服务场所
海淀区,北京市,116.328231#39.957408,中蜜蜂园,医疗保健服务;医药保健销售店;医疗保健用品
海淀区,北京市,116.36129#39.982672,教授诊室2(五官科楼),室内设施;室内设施;室内设施
海淀区,北京市,116.344847#39.954449,北下关一刻钟便民服务圈北交养老配送站,购物服务;综合市场;农副产品市场
海淀区,北京市,116.286033#39.960197,StaRt美发美甲工作室,生活服务;美容美发店;美容美发店
海淀区,北京市,116.321311#39.911934,中华世纪坛(北门),通行设施;建筑物门;建筑物门
海淀区,北京市,116.313332#40.025595,中国人民保险集团股份有限公司理赔定损中心,金融保险服务;金融保险服务机构;金融保险机构
海淀区,北京市,116.273624#39.915976,北京雅园情宾馆,住宿服务;住宿服务相关;住宿服务相关
海淀区,北京市,116.324864#40.029558,朱房后街,地名地址信息;交通地名;道路名
海淀区,北京市,116.343653#40.015486,北京四海一家普通公寓后八家路分店,住宿服务;住宿服务相关;住宿服务相关
海淀区,北京市,116.307516#40.03649,披萨王子和图兰朵咖啡店,餐饮服务;餐饮相关场所;餐饮相关
海淀区,北京市,116.224043#40.073544,中关村医学工程转化中心,商务住宅;产业园区;产业园区
海淀区,北京市,116.302899#39.908613,德国倍世净水(翠微百货翠微店A座),购物服务;家居建材市场;厨卫市场
海淀区,北京市,116.245453#39.973167,小屯(公交站),交通设施服务;公交车站;公交车站相关
海淀区,北京市,116.246961#39.929374,停车场(雪芳里东北),交通设施服务;停车场;路边停车场
海淀区,北京市,116.292831#39.946295,云网天成,体育休闲服务;体育休闲服务场所;体育休闲服务场所
海淀区,北京市,116.313539#39.996214,北京大学光华管理学院停车场(出口),交通设施服务;停车场;停车场出口
海淀区,北京市,116.371488#39.981708,大山韩餐(龙翔路店),餐饮服务;外国餐厅;韩国料理
海淀区,北京市,116.36869#39.962311,北京师范大学乐育4号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.28564#40.005325,建工住宅12,商务住宅;商务住宅相关;商务住宅相关
海淀区,北京市,116.302184#39.9666,北京市海淀区万柳东路,道路附属设施;警示信息;违章停车
海淀区,北京市,116.190521#40.068417,三星庄南口(公交站),交通设施服务;公交车站;公交车站相关
海淀区,北京市,116.337723#40.029427,毛纺厂南小区绒2号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.362467#39.954675,蓝紫文化,餐饮服务;茶艺馆;茶艺馆
海淀区,北京市,116.280215#39.952927,云鼎汇男士会所,体育休闲服务;体育休闲服务场所;体育休闲服务场所
海淀区,北京市,116.28291#39.938328,美丽经典园(西北门),通行设施;临街院门;临街院门
海淀区,北京市,116.271671#39.943457,007专卖店,购物服务;专卖店;专营店
海淀区,北京市,116.284763#39.959501,世纪金源购物中心停车场(入口),交通设施服务;停车场;停车场入口
海淀区,北京市,116.348632#40.023514,凌云通讯(清河南大街),购物服务;家电电子卖场;手机销售
海淀区,北京市,116.290057#39.958475,绿豆苗(世纪金源购物中心东区),餐饮服务;冷饮店;冷饮店
海淀区,北京市,116.337272#39.990669,狼人社-专业狼人杀俱乐部(五道口店),体育休闲服务;娱乐场所;娱乐场所
海淀区,北京市,116.148838#40.064911,北京长福苗圃,公司企业;农林牧渔基地;其它农林牧渔基地
海淀区,北京市,116.369687#39.983023,花园东路东侧-占道停车场,交通设施服务;停车场;停车场相关
海淀区,北京市,116.245532#40.084106,丰润东路,地名地址信息;交通地名;道路名
海淀区,北京市,116.245153#39.921703,北大荒山庄,商务住宅;住宅区;住宅小区
海淀区,北京市,116.272887#40.094795,扬子江药业集团北京海燕药业有限公司物流部,生活服务;物流速递;物流速递
海淀区,北京市,116.300721#39.909135,今日风SPA足道,生活服务;洗浴推拿场所;洗浴推拿场所
海淀区,北京市,116.276789#40.029227,天财地宝(中发百旺商城),购物服务;专卖店;珠宝首饰工艺品
海淀区,北京市,116.193713#39.994603,香山公园-佳日亭,风景名胜;风景名胜;风景名胜
海淀区,北京市,116.342318#39.989424,学院路街道展春园第二社区新居民服务中心,政府机构及社会团体;政府机关;政府机关相关
海淀区,北京市,116.262924#40.043339,专业打扫卫生,医疗保健服务;医疗保健服务场所;医疗保健服务场所
海淀区,北京市,116.330839#39.927248,北京市国土资源局海淀分局停车场(出口),交通设施服务;停车场;停车场出口
海淀区,北京市,116.308673#40.041808,427(如家快捷酒店),室内设施;室内设施;室内设施
海淀区,北京市,116.284692#39.957001,电脑维修(深度科技),生活服务;维修站点;维修站点
海淀区,北京市,116.296519#39.967689,毅英妈咪宝贝俱乐部(万柳旗舰店),购物服务;专卖店;儿童用品店
海淀区,北京市,116.303392#40.044341,汇苑开拓大厦(正门),通行设施;建筑物门;建筑物正门
海淀区,北京市,116.320347#39.902542,北京铁工经贸公司地下停车场(出口),交通设施服务;停车场;停车场出口
海淀区,北京市,116.327106#39.95968,中国农业生物技术学会,政府机构及社会团体;社会团体;行业协会
海淀区,北京市,116.31055#39.940167,中国邮政-24小时自助银行服务,金融保险服务;自动提款机;自动提款机
海淀区,北京市,116.323816#39.955643,华珍堂大药房(中国科协综合业务楼西南),医疗保健服务;医药保健销售店;药房
海淀区,北京市,116.337005#40.002286,相信爱鲜花屋,购物服务;花鸟鱼虫市场;花卉市场
海淀区,北京市,116.305912#39.911766,中共羊坊店街道工委普惠寺社区委员会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
海淀区,北京市,116.323925#39.928254,中国农业银行24小时自助银行(增光路支行),金融保险服务;自动提款机;中国农业银行ATM
海淀区,北京市,116.343114#39.99911,宫园派出所,政府机构及社会团体;公检法机构;公安警察
海淀区,北京市,116.352774#39.980333,客梯(新主楼),室内设施;室内设施;室内设施
海淀区,北京市,116.295533#39.972911,好鱼鲜(万柳华联店),餐饮服务;餐饮相关场所;餐饮相关
海淀区,北京市,116.3051#39.98086,九品太煲(苏州街店),餐饮服务;餐饮相关场所;餐饮相关
海淀区,北京市,116.238641#39.956215,溪山嘉园东府里停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.28493#39.959758,停车场,交通设施服务;停车场;路边停车场
海淀区,北京市,116.30189#40.05441,菜鸟驿站(盈创动力E豪杰超市),生活服务;物流速递;物流速递
海淀区,北京市,116.307572#39.969851,中国人民大学停车场(出入口),交通设施服务;停车场;停车场出入口
海淀区,北京市,116.222917#40.116982,鑫黄浦大药房,医疗保健服务;医药保健销售店;药房
海淀区,北京市,116.324178#39.992025,网吧(蓝旗营店),体育休闲服务;娱乐场所;网吧
海淀区,北京市,116.24027#39.930531,收费停车场,交通设施服务;停车场;停车场相关
海淀区,北京市,116.291341#40.043579,漱芳斋新派麻辣烫,餐饮服务;中餐厅;特色/地方风味餐厅
海淀区,北京市,116.183346#40.085661,治安岗亭,政府机构及社会团体;公检法机构;社会治安机构
海淀区,北京市,116.308085#39.971766,中国人民大学纪委办公室,科教文化服务;学校;高等院校
海淀区,北京市,116.30233#39.980152,八一中学教职工宿舍,商务住宅;住宅区;宿舍
海淀区,北京市,116.27544#39.931676,报刊亭,公共设施;报刊亭;报刊亭
海淀区,北京市,116.236983#40.073381,纳通科学研究院,科教文化服务;科研机构;科研机构
海淀区,北京市,116.309738#39.902932,春翠大酒店,住宿服务;宾馆酒店;宾馆酒店
海淀区,北京市,116.360368#39.980896,爱心缘招待所,住宿服务;旅馆招待所;旅馆招待所
海淀区,北京市,116.28505#40.04507,软通动力大厦停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.285058#39.930454,北京盛世佳华建材经营部,购物服务;家居建材市场;建材五金市场
海淀区,北京市,116.268413#40.0793,益康养生堂,医疗保健服务;医药保健销售店;医疗保健用品
海淀区,北京市,116.252255#40.066631,丰智东路,地名地址信息;交通地名;道路名
海淀区,北京市,116.355528#39.953998,枫蓝国际购物中心(西门),通行设施;建筑物门;建筑物正门
海淀区,北京市,116.320485#39.911372,中华世纪坛停车场(入口),交通设施服务;停车场;停车场入口
海淀区,北京市,116.212425#40.11271,建山食品店,购物服务;便民商店/便利店;便民商店/便利店
海淀区,北京市,116.321751#39.93289,宝通大厦B座,商务住宅;楼宇;商务写字楼
海淀区,北京市,116.310852#39.962178,北京理工大学中关村校区停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.363328#39.950476,思迈文化教育中心,科教文化服务;科教文化场所;科教文化场所
海淀区,北京市,116.292209#39.993855,停车场(出入口),交通设施服务;停车场;停车场出入口
海淀区,北京市,116.334073#39.974015,驿居酒店(北京中关村东路店),住宿服务;宾馆酒店;经济型连锁酒店
海淀区,北京市,116.285182#40.044849,信贷Bshop测试机构,金融保险服务;金融保险服务机构;金融保险机构
海淀区,北京市,116.333284#39.92715,缘之秀健康美容SPA养生馆(甘家口店),生活服务;美容美发店;美容美发店
海淀区,北京市,116.295284#39.94226,彰化路与蓝靛厂南路交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.307244#39.957833,汽车园区C区15号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.356295#40.034412,中国联通(永泰中路营业厅),生活服务;电讯营业厅;中国联通营业厅
海淀区,北京市,116.299514#39.906767,汇通商务楼,商务住宅;楼宇;商务写字楼
海淀区,北京市,116.270296#40.036079,中国医学科学院药植所销售中心,医疗保健服务;医药保健销售店;医疗保健用品
海淀区,北京市,116.305169#40.042081,华环大厦(东北门),通行设施;临街院门;临街院正门
海淀区,北京市,116.305473#39.992657,北京大学勺园,风景名胜;风景名胜;风景名胜
海淀区,北京市,116.288328#39.90009,太平路23号院,商务住宅;商务住宅相关;商务住宅相关
海淀区,北京市,116.293521#39.931775,停车场(玲珑路),交通设施服务;停车场;专用停车场
海淀区,北京市,116.377501#39.968788,北京科技咨询业协会,政府机构及社会团体;社会团体;行业协会
海淀区,北京市,116.212056#40.106311,中国人保财险,金融保险服务;金融保险服务机构;金融保险机构
海淀区,北京市,116.298533#39.923225,飞鹰航空服务有限公司,生活服务;售票处;飞机票代售点
海淀区,北京市,116.296715#39.969272,迪佳广场停车场(出入口),交通设施服务;停车场;停车场出入口
海淀区,北京市,116.225264#40.12605,梅所屯路,地名地址信息;交通地名;道路名
海淀区,北京市,116.364772#39.990307,北京科技大学科贸楼,商务住宅;楼宇;商务写字楼
海淀区,北京市,116.281398#39.901533,流动人口管理站,政府机构及社会团体;政府机关;政府机关相关
海淀区,北京市,116.294594#39.973307,C-291(北京华联万柳购物中心),室内设施;室内设施;室内设施
海淀区,北京市,116.305991#39.987895,北京大学48号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.312305#40.030883,高思教育(上地超市发校区),科教文化服务;科教文化场所;科教文化场所
海淀区,北京市,116.301024#39.907906,我爱我家(翠微店),生活服务;中介机构;中介机构
海淀区,北京市,116.253966#39.907834,大明豪眼镜(复兴路店),购物服务;专卖店;眼镜店
海淀区,北京市,116.290344#40.078724,京包路(公交站),交通设施服务;公交车站;公交车站相关
海淀区,北京市,116.355218#39.977575,北京联合大学应用文理学院保健食品功能检测中心,政府机构及社会团体;公检法机构;公证鉴定机构
海淀区,北京市,116.299733#39.915518,翠微嘉园停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.330826#39.99309,清华大学-海峡研究院,科教文化服务;科研机构;科研机构
海淀区,北京市,116.268153#39.929111,山西刀削面,餐饮服务;中餐厅;西北菜
海淀区,北京市,116.307758#39.981426,北京中湾国际短租服务公寓,商务住宅;商务住宅相关;商务住宅相关
海淀区,北京市,116.316783#39.955319,SmileSweet吃了会微笑的甜品店,餐饮服务;甜品店;甜品店
海淀区,北京市,116.227341#39.918011,宏伟厨具维修部,生活服务;生活服务场所;生活服务场所
