Unnamed: 0,adname,cityname,location,name,type
287,历下区,济南市,117.131468#36.678116,山东省重大新药创制平台服务中心,政府机构及社会团体;政府机关;政府机关相关
288,历下区,济南市,117.01347#36.63698,玉函路时报宿舍,商务住宅;住宅区;宿舍
289,历下区,济南市,117.097974#36.645578,竹鹤园国际料理店(东日成店),餐饮服务;外国餐厅;日本料理
290,历下区,济南市,117.08968#36.650589,名士豪庭33号楼,地名地址信息;门牌信息;楼栋号
291,历下区,济南市,117.056417#36.667745,惠普专卖店,购物服务;家电电子卖场;数码电子
292,历下区,济南市,117.066778#36.657725,中国体育彩票,生活服务;彩票彩券销售点;彩票彩券销售点
293,历下区,济南市,117.051361#36.640083,知袜郎(燕翔路),购物服务;服装鞋帽皮具店;服装鞋帽皮具店
294,历下区,济南市,117.130547#36.661653,停车场(出入口),交通设施服务;停车场;停车场出入口
295,历下区,济南市,117.0526#36.64498,羊头峪路副10号,商务住宅;商务住宅相关;商务住宅相关
296,历下区,济南市,117.041806#36.678771,圣贝口腔医院地上停车场(出入口),交通设施服务;停车场;停车场出入口
297,历下区,济南市,117.064596#36.650722,燕山立交桥与经十路交叉口,地名地址信息;交通地名;路口名
299,历下区,济南市,117.139942#36.685172,鲁得贝车灯股份有限公司济南销售中心,公司企业;公司;公司
300,历下区,济南市,117.082806#36.639217,艾墨儿童摄影,生活服务;摄影冲印店;摄影冲印
301,历下区,济南市,117.128793#36.685399,鼎龙健身,体育休闲服务;运动场馆;健身中心
302,历下区,济南市,117.05202#36.661492,山东水利培训中心,科教文化服务;培训机构;培训机构
303,历下区,济南市,117.056643#36.660929,孚德皮鞋(和平路),购物服务;服装鞋帽皮具店;服装鞋帽皮具店
304,历下区,济南市,117.055706#36.676813,山东省信息总公司,公司企业;公司;公司
305,历下区,济南市,117.049664#36.668089,方记河间驴肉火烧,餐饮服务;中餐厅;特色/地方风味餐厅
306,历下区,济南市,117.076972#36.644956,山东财经大学学生公寓6号楼,地名地址信息;门牌信息;楼栋号
307,历下区,济南市,117.114128#36.679302,济南心怡旅社,住宿服务;旅馆招待所;旅馆招待所
309,历下区,济南市,117.048952#36.678951,大理过桥米线(历山店),餐饮服务;中餐厅;特色/地方风味餐厅
310,历下区,济南市,117.111053#36.669657,五金电动工具·劳保,购物服务;购物相关场所;购物相关场所
311,历下区,济南市,117.035509#36.679653,云菜园(菜市庄街店),购物服务;综合市场;蔬菜市场
312,历下区,济南市,117.055571#36.650415,济南舜源客栈,住宿服务;住宿服务相关;住宿服务相关
313,历下区,济南市,117.058279#36.660781,银座(燕山)写字楼,商务住宅;楼宇;商务写字楼
314,历下区,济南市,117.029282#36.671507,明湖小区东区五区6号楼,地名地址信息;门牌信息;楼栋号
315,历下区,济南市,117.048442#36.652966,六月记忆摄影馆,生活服务;摄影冲印店;摄影冲印
316,历下区,济南市,117.07228#36.660999,阿木龙虾,餐饮服务;餐饮相关场所;餐饮相关
317,历下区,济南市,117.055448#36.674132,海声音响(山大路),购物服务;家电电子卖场;家电电子卖场
318,历下区,济南市,117.042444#36.66875,家乐福停车场,交通设施服务;停车场;公共停车场
319,历下区,济南市,117.025229#36.665879,王聪快餐店,餐饮服务;快餐厅;快餐厅
321,历下区,济南市,117.128072#36.679856,停车场(三庆·世纪财富中心东),交通设施服务;停车场;路边停车场
322,历下区,济南市,117.048184#36.669464,茶园超市,购物服务;购物相关场所;购物相关场所
324,历下区,济南市,117.046871#36.666072,祛痘专家,生活服务;生活服务场所;生活服务场所
325,历下区,济南市,117.046371#36.661183,睦冉土产五金,购物服务;家居建材市场;建材五金市场
326,历下区,济南市,117.07029#36.664483,韩国维娜美容美体(甸柳店),生活服务;美容美发店;美容美发店
327,历下区,济南市,117.1274#36.679309,三庆世纪财富中心-租售中心,生活服务;中介机构;中介机构
328,历下区,济南市,117.0327#36.659161,千寻百汇超市(棋盘店),购物服务;便民商店/便利店;便民商店/便利店
329,历下区,济南市,117.067594#36.660875,红宝石蛋糕(和平路配送点),餐饮服务;糕饼店;糕饼店
330,历下区,济南市,117.100329#36.691625,沙子水泥,公司企业;公司;公司
331,历下区,济南市,117.07402#36.66121,满口香水饺,餐饮服务;餐饮相关场所;餐饮相关
332,历下区,济南市,117.056042#36.660443,碧涛阁,生活服务;洗浴推拿场所;洗浴推拿场所
333,历下区,济南市,117.047089#36.640494,天祥苑茶行,购物服务;专卖店;专营店
334,历下区,济南市,117.033788#36.66065,潮州小弟(泺源大街),餐饮服务;中餐厅;火锅店
335,历下区,济南市,117.03508#36.67911,弘视觉摄影工作室(弘视觉),生活服务;摄影冲印店;摄影冲印
336,历下区,济南市,117.051501#36.677808,崇德路与樱花路交叉口,地名地址信息;交通地名;路口名
337,历下区,济南市,117.124709#36.650549,齐鲁血液透析服务管理有限公司,公司企业;公司;公司
338,历下区,济南市,117.103539#36.644615,福地街旅游路(公交站),交通设施服务;公交车站;公交车站相关
339,历下区,济南市,117.081215#36.649364,山东针灸协会,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
340,历下区,济南市,117.122455#36.681088,魅力吖吖(丁豪广场),购物服务;服装鞋帽皮具店;品牌鞋店
341,历下区,济南市,117.083677#36.660736,姚家路,地名地址信息;交通地名;道路名
342,历下区,济南市,117.087566#36.67502,美孚润滑油授权经销商,购物服务;专卖店;专营店
343,历下区,济南市,117.090877#36.684782,时代茂昌眼镜,购物服务;专卖店;眼镜店
344,历下区,济南市,117.127647#36.680431,停车场(三庆·世纪财富中心北),交通设施服务;停车场;路边停车场
345,历下区,济南市,117.022835#36.649212,山东广播音乐频道,科教文化服务;科教文化场所;科教文化场所
346,历下区,济南市,117.026482#36.663402,品胜当日达(济南舜井淳和店),购物服务;家电电子卖场;家电电子卖场
347,历下区,济南市,117.050817#36.646685,山东普门文化传媒有限公司,科教文化服务;科教文化场所;科教文化场所
348,历下区,济南市,117.090914#36.681185,停车场(华阳新区西),交通设施服务;停车场;公共停车场
349,历下区,济南市,117.032053#36.657747,棋盘小区四区6号楼,地名地址信息;门牌信息;楼栋号
350,历下区,济南市,117.067316#36.655062,甸柳新村八区(南门),通行设施;临街院门;临街院门
352,历下区,济南市,117.065694#36.667636,闵子骞路108号院,商务住宅;住宅区;住宅区
353,历下区,济南市,117.116673#36.658038,济南市历下区食品药品监督管理局龙洞监管所,政府机构及社会团体;政府机关;政府机关相关
354,历下区,济南市,117.01497#36.647143,扶梯(鲁商广场A座),室内设施;室内设施;室内设施
355,历下区,济南市,117.077631#36.644475,明德馨苑(西门),通行设施;临街院门;临街院门
357,历下区,济南市,117.069706#36.656594,山东刘罗锅酒业有限公司,购物服务;专卖店;专营店
358,历下区,济南市,117.12949#36.693624,特土菜馆(第二分店),餐饮服务;中餐厅;特色/地方风味餐厅
359,历下区,济南市,117.052594#36.65475,蒋记海洋珍品馆,医疗保健服务;医药保健销售店;医疗保健用品
360,历下区,济南市,117.076573#36.654177,济南茂昌眼镜(银座商城),购物服务;专卖店;专营店
361,历下区,济南市,117.08196#36.648788,山东省护理学会,政府机构及社会团体;社会团体;行业协会
362,历下区,济南市,117.031605#36.663091,魅·高级婚纱礼服体验中心,购物服务;专卖店;专营店
363,历下区,济南市,117.136761#36.677764,奥盛大厦停车场,交通设施服务;停车场;公共停车场
364,历下区,济南市,117.04987#36.661257,济南中和映象广告传媒有限公司,公司企业;公司;公司
365,历下区,济南市,117.026832#36.665078,恩索美妆,生活服务;美容美发店;美容美发店
366,历下区,济南市,117.111239#36.701294,百合群英跆拳道,体育休闲服务;运动场馆;跆拳道场馆
367,历下区,济南市,117.096843#36.686677,欢乐天使托管,科教文化服务;培训机构;培训机构
368,历下区,济南市,117.064526#36.655806,济南市历下区个体私营企业协会,政府机构及社会团体;社会团体;行业协会
369,历下区,济南市,117.02431#36.66405,韩国伊耐森济南恒隆广场店,餐饮服务;餐饮相关场所;餐饮相关
370,历下区,济南市,117.111467#36.666207,中国铁建国际城停车场(出入口),交通设施服务;停车场;停车场出入口
371,历下区,济南市,117.032258#36.664263,宝岛眼镜(世茂国际广场东座),购物服务;专卖店;眼镜店
372,历下区,济南市,117.033125#36.656713,棋盘小区4区5号楼,地名地址信息;门牌信息;楼栋号
373,历下区,济南市,117.014306#36.646638,福彩自助投注终端37510001,生活服务;彩票彩券销售点;彩票彩券销售点
374,历下区,济南市,117.026466#36.639643,公安消防总队,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
375,历下区,济南市,117.075686#36.654695,银座停车场,交通设施服务;停车场;停车场相关
376,历下区,济南市,117.141994#36.682966,山东博硕建安电气有限公司,公司企业;公司;机械电子
377,历下区,济南市,117.042806#36.655106,玉师鞋店,购物服务;服装鞋帽皮具店;服装鞋帽皮具店
378,历下区,济南市,117.036384#36.664946,停车场(济南市历下区文化局西北),交通设施服务;停车场;路边停车场
379,历下区,济南市,117.085087#36.648245,面包寄意,餐饮服务;餐饮相关场所;餐饮相关
380,历下区,济南市,117.073825#36.664719,二环东路入口与二环东路辅路交叉口,地名地址信息;交通地名;路口名
381,历下区,济南市,117.063083#36.650769,晶石中心(东南门),通行设施;建筑物门;建筑物门
382,历下区,济南市,117.119673#36.671206,康桥·颐东,商务住宅;住宅区;住宅小区
383,历下区,济南市,117.088457#36.68196,中共龙信社区总支部委员会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
384,历下区,济南市,117.038781#36.646651,社区营养工业室,医疗保健服务;医疗保健服务场所;医疗保健服务场所
385,历下区,济南市,117.125053#36.64713,百合东路与百合北街交叉口,地名地址信息;交通地名;路口名
386,历下区,济南市,117.127601#36.681504,高新区社会保障局,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
387,历下区,济南市,117.019242#36.656135,山东大学齐鲁医院-精神障碍治疗中心,医疗保健服务;综合医院;综合医院
388,历下区,济南市,117.149051#36.66805,智慧彩虹·婴幼园,科教文化服务;学校;幼儿园
389,历下区,济南市,117.02716#36.650297,山东大学岩土工程中心,科教文化服务;科研机构;科研机构
390,历下区,济南市,117.048603#36.651914,利帆文具(山东省中医院仲景楼东北),购物服务;文化用品店;文化用品店
392,历下区,济南市,117.029689#36.659187,洗衣银座靓丽生活,生活服务;洗衣店;洗衣店
393,历下区,济南市,117.084932#36.675572,华信路,地名地址信息;交通地名;道路名
394,历下区,济南市,117.055531#36.644366,健康鸡店,餐饮服务;餐饮相关场所;餐饮相关
395,历下区,济南市,117.097394#36.681783,天天鲜水果(化纤厂路),购物服务;综合市场;果品市场
396,历下区,济南市,117.045387#36.652602,中国体育彩票,生活服务;彩票彩券销售点;彩票彩券销售点
397,历下区,济南市,117.109767#36.701036,翰皇修鞋擦鞋(中林路),生活服务;生活服务场所;生活服务场所
398,历下区,济南市,117.025139#36.653372,宇辰烟酒超市(青年东路),购物服务;专卖店;烟酒专卖店
399,历下区,济南市,117.048974#36.679829,一品香炒鸡(历山路),餐饮服务;中餐厅;中餐厅
400,历下区,济南市,117.124982#36.68136,山东山姆自动化设备有限公司,公司企业;公司;公司
401,历下区,济南市,117.058497#36.666701,食品院住宅楼,商务住宅;住宅区;住宅区
402,历下区,济南市,117.124828#36.693856,中国体育彩票,生活服务;彩票彩券销售点;彩票彩券销售点
404,历下区,济南市,117.098968#36.659979,姚家东路,地名地址信息;交通地名;道路名
405,历下区,济南市,117.137414#36.688541,金螳螂家(济南高新店),公司企业;公司;公司|购物服务;购物相关场所;购物相关场所
406,历下区,济南市,117.039741#36.650821,山东师范大学五排房宿舍3号楼,地名地址信息;门牌信息;楼栋号
407,历下区,济南市,117.020889#36.647887,泉城公园-公共厕所,公共设施;公共厕所;公共厕所
408,历下区,济南市,117.116126#36.685652,山东五棵星材料科技有限公司,公司企业;公司;公司
410,历下区,济南市,117.1351#36.68085,莉鹰招标有限公司,公司企业;公司企业;公司企业
411,历下区,济南市,117.098746#36.686444,莱钢-凯旋公馆(华能路),商务住宅;住宅区;住宅小区
